,query,embedding_output,RT_1,RT_2,RT_submit,catchResponse,species,sameSpecies,pid,birdExperience,attentionWeight,n_reference,n_select,is_ranked
838,./img/warblers_finalized/T19.jpg,"['T19', 'T18', 'G15', 'R26', 'C18', 'R35', 'R5', 'G3', 'G11']",3410,6356,9143,NA,T,False,33615,6,1.0,8,2,True
839,./img/warblers_finalized/C18.jpg,"['C18', 'C11', 'C4', 'T20', 'T10', 'G23', 'T12', 'R21', 'R15']",2246,2970,4343,NA,C,False,33615,6,1.0,8,2,True
840,./img/warblers_finalized/T34.jpg,"['T34', 'T8', 'G14', 'R35', 'G26', 'R15', 'R22', 'C35', 'G30']",8871,11127,12564,NA,T,False,33615,6,1.0,8,2,True
841,./img/warblers_finalized/T1.jpg,"['T1', 'T27', 'T39', 'G10', 'R21', 'R24', 'C32', 'G17', 'R29']",3830,4957,5854,NA,T,False,33615,6,1.0,8,2,True
842,./img/warblers_finalized/G28.jpg,"['G28', 'G1', 'R3', 'C16', 'C20', 'C10', 'C6', 'R22', 'T10']",2917,6466,7220,NA,G,False,33615,6,1.0,8,2,True
843,./img/warblers_finalized/C12.jpg,"['C12', 'C20', 'C14', 'C28', 'C25', 'C2', 'C6', 'C1', 'C17']",1905,6304,8495,NA,C,True,33615,6,1.0,8,2,True
844,./img/warblers_finalized/G13.jpg,"['G13', 'T22', 'G16', 'C34', 'C4', 'T30', 'T35', 'R21', 'R16']",1886,3806,5832,NA,G,False,33615,6,1.0,8,2,True
845,./img/warblers_finalized/C27.jpg,"['C27', 'C15', 'C0', 'R19', 'T22', 'T18', 'T23', 'G36', 'G29']",4662,10744,12126,NA,C,False,33615,6,1.0,8,2,True
846,./img/warblers_finalized/T18.jpg,"['T18', 'T18', 'T18', 'R4', 'C37', 'T23', 'C13', 'R3', 'T17']",1511,2463,3384,1,T,False,33615,6,1.0,8,2,True
847,./img/warblers_finalized/R20.jpg,"['R20', 'R24', 'R3', 'C15', 'G10', 'T34', 'T30', 'T18', 'C29']",1757,4338,5417,NA,R,False,33615,6,1.0,8,2,True
848,./img/warblers_finalized/C17.jpg,"['C17', 'C25', 'C7', 'C19', 'C16', 'C13', 'C28', 'C6', 'C23']",1792,4301,5889,NA,C,True,33615,6,1.0,8,2,True
849,./img/warblers_finalized/R15.jpg,"['R15', 'R15', 'R15', 'R13', 'G18', 'G11', 'C17', 'T33', 'R21']",1310,1905,4343,1,R,False,33615,6,1.0,8,2,True
850,./img/warblers_finalized/G34.jpg,"['G34', 'G1', 'T14', 'R25', 'T32', 'C14', 'R10', 'T22', 'T21']",8659,65791,138092,NA,G,False,33348,1,0.8999999999999999,8,2,True
851,./img/warblers_finalized/G32.jpg,"['G32', 'G22', 'G37', 'T28', 'G38', 'G15', 'T26', 'R6', 'T6']",16256,179938,195938,NA,G,False,33348,1,0.8999999999999999,8,2,True
852,./img/warblers_finalized/R37.jpg,"['R37', 'R26', 'C15', 'C2', 'G24', 'T37', 'T38', 'G5', 'T9']",107811,116311,118311,NA,R,False,33348,1,0.8999999999999999,8,2,True
853,./img/warblers_finalized/C1.jpg,"['C1', 'R8', 'C25', 'G31', 'G3', 'G19', 'T0', 'R13', 'T11']",19856,21789,25172,NA,C,False,33348,1,0.8999999999999999,8,2,True
854,./img/warblers_finalized/T37.jpg,"['T37', 'T37', 'T30', 'R0', 'C39', 'G38', 'G5', 'C12', 'G10']",41527,51944,57826,1,T,False,33348,1,0.8999999999999999,8,2,True
855,./img/warblers_finalized/G15.jpg,"['G15', 'G22', 'G16', 'R23', 'C7', 'C27', 'C1', 'T34', 'C30']",6058,12024,14908,NA,G,False,33348,1,0.8999999999999999,8,2,True
856,./img/warblers_finalized/T23.jpg,"['T23', 'T8', 'T39', 'C31', 'R24', 'R0', 'R27', 'T34', 'C0']",1825,18476,26542,NA,T,False,33348,1,0.8999999999999999,8,2,True
857,./img/warblers_finalized/G29.jpg,"['G29', 'G0', 'G17', 'R2', 'R25', 'R13', 'R29', 'R18', 'T36']",10385,11219,12535,NA,G,False,33348,1,0.8999999999999999,8,2,True
858,./img/warblers_finalized/T38.jpg,"['T38', 'T25', 'T2', 'R12', 'C17', 'C10', 'R28', 'C19', 'R21']",138405,143939,147423,NA,T,False,33348,1,0.8999999999999999,8,2,True
859,./img/warblers_finalized/G5.jpg,"['G5', 'G16', 'G10', 'G24', 'R2', 'C22', 'C30', 'C32', 'T4']",6668,8319,18069,NA,G,False,33348,1,0.8999999999999999,8,2,True
860,./img/warblers_finalized/C28.jpg,"['C28', 'C18', 'C7', 'T16', 'R8', 'T5', 'G23', 'T17', 'T8']",14353,15671,18770,NA,C,False,33348,1,0.8999999999999999,8,2,True
861,./img/warblers_finalized/G38.jpg,"['G38', 'G36', 'G14', 'R31', 'T15', 'T36', 'G31', 'C21', 'C35']",14722,15655,62938,NA,G,False,33348,1,0.8999999999999999,8,2,True
862,./img/warblers_finalized/C22.jpg,"['C22', 'C26', 'C15', 'G10', 'C28', 'G32', 'R26', 'R30', 'C38']",7178,13945,76127,NA,C,False,33348,1,0.8999999999999999,8,2,True
863,./img/warblers_finalized/C30.jpg,"['C30', 'C26', 'C2', 'C31', 'C8', 'C14', 'C15', 'C25', 'C7']",14956,97373,98707,NA,C,True,33348,1,0.8999999999999999,8,2,True
864,./img/warblers_finalized/C34.jpg,"['C34', 'C34', 'C10', 'R32', 'R29', 'G27', 'R25', 'T24', 'T12']",12641,13791,16208,1,C,False,33348,1,0.8999999999999999,8,2,True
865,./img/warblers_finalized/C25.jpg,"['C25', 'T27', 'T1', 'R14', 'T4', 'G0', 'T37', 'R4', 'R2']",33387,60153,67487,NA,C,False,33348,1,0.8999999999999999,8,2,True
866,./img/warblers_finalized/R2.jpg,"['R2', 'R10', 'R25', 'G25', 'R13', 'G7', 'R27', 'G14', 'G30']",5953,27553,28987,NA,R,False,33348,1,0.8999999999999999,8,2,True
867,./img/warblers_finalized/R4.jpg,"['R4', 'R4', 'R33', 'R14', 'R24', 'R20', 'R31', 'R1', 'R21']",25525,112107,113341,1,R,True,33348,1,0.8999999999999999,8,2,True
868,./img/warblers_finalized/T25.jpg,"['T25', 'T36', 'T3', 'G37', 'R36', 'R32', 'G38', 'G22', 'R7']",3837,22370,26787,NA,T,False,33348,1,0.8999999999999999,8,2,True
869,./img/warblers_finalized/C3.jpg,"['C3', 'R30', 'R15', 'T28', 'R17', 'G26', 'G6', 'G36', 'T18']",11808,13975,17391,NA,C,False,33348,1,0.8999999999999999,8,2,True
870,./img/warblers_finalized/C31.jpg,"['C31', 'C34', 'C9', 'R8', 'G29', 'T7', 'T5', 'R15', 'R24']",3382,4933,6699,NA,C,False,33348,1,0.8999999999999999,8,2,True
871,./img/warblers_finalized/T37.jpg,"['T37', 'T37', 'T37', 'R0', 'C39', 'T30', 'G38', 'G5', 'G10']",11421,12255,13838,1,T,False,33348,1,0.8999999999999999,8,2,True
872,./img/warblers_finalized/T22.jpg,"['T22', 'T4', 'T29', 'C9', 'R15', 'G35', 'C3', 'R14', 'C21']",23035,77202,79436,NA,T,False,33348,1,0.8999999999999999,8,2,True
873,./img/warblers_finalized/G12.jpg,"['G12', 'G27', 'G14', 'G5', 'G11', 'G8', 'G22', 'G2', 'G39']",52301,84936,86069,NA,G,True,33348,1,0.8999999999999999,8,2,True
874,./img/warblers_finalized/G13.jpg,"['G13', 'G19', 'T22', 'C4', 'C22', 'T13', 'C33', 'C9', 'R11']",2536,18753,20369,NA,G,False,33348,1,0.8999999999999999,8,2,True
875,./img/warblers_finalized/T36.jpg,"['T36', 'T8', 'T6', 'G12', 'R35', 'C30', 'C35', 'R19', 'G28']",2224,5058,10058,NA,T,False,33348,1,0.8999999999999999,8,2,True
876,./img/warblers_finalized/G2.jpg,"['G2', 'G12', 'T2', 'R33', 'R8', 'R6', 'C38', 'C32', 'C27']",118338,120153,122353,NA,G,False,33348,1,0.8999999999999999,8,2,True
877,./img/warblers_finalized/C32.jpg,"['C32', 'C22', 'C10', 'G3', 'R23', 'C18', 'T19', 'G4', 'G1']",17575,20592,26493,NA,C,False,33348,1,0.8999999999999999,8,2,True
878,./img/warblers_finalized/R9.jpg,"['R9', 'R3', 'R23', 'R17', 'R0', 'R13', 'R16', 'R25', 'R26']",7700,10918,13633,NA,R,True,33348,1,0.8999999999999999,8,2,True
879,./img/warblers_finalized/C13.jpg,"['C13', 'C31', 'R18', 'T32', 'T24', 'G14', 'T29', 'T2', 'R17']",48796,54797,56681,NA,C,False,33348,1,0.8999999999999999,8,2,True
880,./img/warblers_finalized/C20.jpg,"['C20', 'C31', 'R37', 'G5', 'R24', 'T32', 'T18', 'T30', 'G13']",16391,18907,20240,NA,C,False,33348,1,0.8999999999999999,8,2,True
881,./img/warblers_finalized/T21.jpg,"['T21', 'T39', 'T17', 'T37', 'T36', 'T27', 'T34', 'T33', 'T25']",5789,14890,16489,NA,T,True,33348,1,0.8999999999999999,8,2,True
882,./img/warblers_finalized/T4.jpg,"['T4', 'T35', 'T32', 'T0', 'T20', 'T9', 'T7', 'T29', 'T27']",25258,34359,35292,NA,T,True,33348,1,0.8999999999999999,8,2,True
883,./img/warblers_finalized/T20.jpg,"['T20', 'T18', 'T29', 'G25', 'R24', 'C14', 'C25', 'C15', 'G4']",9774,14156,18839,NA,T,False,33348,1,0.8999999999999999,8,2,True
884,./img/warblers_finalized/T5.jpg,"['T5', 'T4', 'T28', 'R2', 'T3', 'R6', 'T34', 'G1', 'T13']",9256,12256,14374,NA,T,False,33348,1,0.8999999999999999,8,2,True
885,./img/warblers_finalized/R29.jpg,"['R29', 'R32', 'T29', 'G19', 'G28', 'C5', 'C2', 'G7', 'G18']",13235,39151,40833,NA,R,False,33348,1,0.8999999999999999,8,2,True
886,./img/warblers_finalized/C19.jpg,"['C19', 'C2', 'C17', 'T34', 'T18', 'C28', 'R15', 'G6', 'G29']",20172,21472,22489,NA,C,False,33348,1,0.8999999999999999,8,2,True
887,./img/warblers_finalized/T35.jpg,"['T35', 'T4', 'T37', 'T16', 'T18', 'T29', 'T25', 'T34', 'T9']",5076,6827,10010,NA,T,True,33348,1,0.8999999999999999,8,2,True
888,./img/warblers_finalized/R24.jpg,"['R24', 'R3', 'C39', 'C27', 'T31', 'C5', 'G27', 'T29', 'T8']",1672,5636,7269,NA,R,False,33348,1,0.8999999999999999,8,2,True
889,./img/warblers_finalized/R36.jpg,"['R36', 'C39', 'C1', 'G1', 'C0', 'T9', 'G18', 'G37', 'G30']",5869,18736,19654,NA,R,False,33348,1,0.8999999999999999,8,2,True
890,./img/warblers_finalized/G3.jpg,"['G3', 'G3', 'G28', 'T11', 'C0', 'T4', 'T10', 'T20', 'T0']",19162,21578,22530,1,G,False,33348,1,0.8999999999999999,8,2,True
891,./img/warblers_finalized/C27.jpg,"['C27', 'C24', 'R22', 'R25', 'G35', 'G28', 'G30', 'G3', 'R34']",16375,23676,25292,NA,C,False,33348,1,0.8999999999999999,8,2,True
892,./img/warblers_finalized/G4.jpg,"['G4', 'G37', 'G7', 'G19', 'G15', 'G27', 'G18', 'G39', 'G11']",20092,21091,22508,NA,G,True,33348,1,0.8999999999999999,8,2,True
893,./img/warblers_finalized/T32.jpg,"['T32', 'T0', 'T6', 'C6', 'R10', 'G24', 'C27', 'R1', 'R12']",9129,20630,23028,NA,T,False,33348,1,0.8999999999999999,8,2,True
894,./img/warblers_finalized/C23.jpg,"['C23', 'C19', 'C7', 'T17', 'G24', 'G26', 'T35', 'T28', 'G16']",4039,4640,5788,NA,C,False,33348,1,0.8999999999999999,8,2,True
895,./img/warblers_finalized/R20.jpg,"['R20', 'R9', 'R14', 'C35', 'G37', 'T19', 'R8', 'C14', 'T22']",1720,6621,11919,NA,R,False,33348,1,0.8999999999999999,8,2,True
896,./img/warblers_finalized/C12.jpg,"['C12', 'C7', 'C4', 'C13', 'C5', 'C21', 'C38', 'C2', 'C9']",13837,19454,21437,NA,C,True,33348,1,0.8999999999999999,8,2,True
897,./img/warblers_finalized/R7.jpg,"['R7', 'R5', 'C1', 'G12', 'T19', 'G23', 'T17', 'T27', 'T37']",10421,24703,26453,NA,R,False,33348,1,0.8999999999999999,8,2,True
898,./img/warblers_finalized/R3.jpg,"['R3', 'R29', 'C39', 'T23', 'C28', 'T7', 'T20', 'G20', 'T33']",3251,9734,10935,NA,R,False,33348,1,0.8999999999999999,8,2,True
899,./img/warblers_finalized/C24.jpg,"['C24', 'C22', 'C6', 'G25', 'R25', 'T24', 'R32', 'G33', 'T19']",4226,5841,7460,NA,C,False,33348,1,0.8999999999999999,8,2,True
900,./img/warblers_finalized/R34.jpg,"['R34', 'R9', 'C36', 'T29', 'T6', 'G23', 'G37', 'G33', 'T11']",2753,8338,9953,NA,R,False,33348,1,0.8999999999999999,8,2,True
901,./img/warblers_finalized/R10.jpg,"['R10', 'C6', 'C25', 'G34', 'G25', 'T38', 'C38', 'G27', 'T19']",15140,18941,26372,NA,R,False,33348,1,0.8999999999999999,8,2,True
902,./img/warblers_finalized/T33.jpg,"['T33', 'T7', 'T4', 'R35', 'R12', 'R7', 'C39', 'R17', 'C35']",5460,8127,9377,NA,T,False,33348,1,0.8999999999999999,8,2,True
903,./img/warblers_finalized/R0.jpg,"['R0', 'R27', 'R4', 'R13', 'G37', 'C12', 'G12', 'G28', 'R7']",1872,3105,7222,NA,R,False,33348,1,0.8999999999999999,8,2,True
904,./img/warblers_finalized/C38.jpg,"['C38', 'C29', 'C30', 'T4', 'R19', 'R13', 'R6', 'T31', 'G25']",2204,4004,5421,NA,C,False,33348,1,0.8999999999999999,8,2,True
905,./img/warblers_finalized/R12.jpg,"['R12', 'R11', 'R37', 'R17', 'R15', 'R35', 'R39', 'R9', 'R10']",6509,19109,22893,NA,R,True,33348,1,0.8999999999999999,8,2,True
906,./img/warblers_finalized/R1.jpg,"['R1', 'T9', 'C26', 'T6', 'C30', 'T17', 'G8', 'T29', 'C36']",16823,18356,21357,NA,R,False,33348,1,0.8999999999999999,8,2,True
907,./img/warblers_finalized/R6.jpg,"['R6', 'R38', 'C15', 'G39', 'T22', 'G38', 'C23', 'R31', 'G26']",2652,10935,15584,NA,R,False,33348,1,0.8999999999999999,8,2,True
908,./img/warblers_finalized/T2.jpg,"['T2', 'T35', 'G15', 'G9', 'R17', 'C16', 'T31', 'C34', 'R20']",21839,29089,31505,NA,T,False,33348,1,0.8999999999999999,8,2,True
909,./img/warblers_finalized/G14.jpg,"['G14', 'T17', 'T25', 'C0', 'C33', 'R34', 'C14', 'C38', 'C13']",35791,73623,74840,NA,G,False,33348,1,0.8999999999999999,8,2,True
910,./img/warblers_finalized/C16.jpg,"['C16', 'C26', 'C21', 'T11', 'R24', 'R31', 'T31', 'G23', 'G33']",3388,4922,6572,NA,C,False,33348,1,0.8999999999999999,8,2,True
911,./img/warblers_finalized/R22.jpg,"['R22', 'R8', 'R30', 'C12', 'T1', 'T10', 'R14', 'C3', 'G19']",7161,14177,15094,NA,R,False,33348,1,0.8999999999999999,8,2,True
912,./img/warblers_finalized/R25.jpg,"['R25', 'R25', 'R30', 'G18', 'C39', 'C38', 'G12', 'C29', 'C24']",1227,32743,36378,1,R,False,33348,1,0.8999999999999999,8,2,True
913,./img/warblers_finalized/R39.jpg,"['R39', 'R20', 'R24', 'G17', 'G23', 'C39', 'G8', 'T22', 'T30']",8803,9904,11438,NA,R,False,33348,1,0.8999999999999999,8,2,True
914,./img/warblers_finalized/G6.jpg,"['G6', 'G5', 'T3', 'C4', 'C31', 'R8', 'R25', 'T29', 'C32']",4934,43701,45668,NA,G,False,33348,1,0.8999999999999999,8,2,True
915,./img/warblers_finalized/T39.jpg,"['T39', 'T39', 'T13', 'R31', 'G2', 'G21', 'C29', 'R4', 'R33']",3937,5287,8037,1,T,False,33348,1,0.8999999999999999,8,2,True
916,./img/warblers_finalized/T0.jpg,"['T0', 'G27', 'G10', 'C3', 'R19', 'C12', 'C9', 'R5', 'R36']",29810,36911,38461,NA,T,False,33348,1,0.8999999999999999,8,2,True
917,./img/warblers_finalized/R18.jpg,"['R18', 'R18', 'R15', 'R17', 'T26', 'C26', 'G30', 'C14', 'T34']",11058,13240,17107,1,R,False,33348,1,0.8999999999999999,8,2,True
918,./img/warblers_finalized/C14.jpg,"['C14', 'C4', 'R0', 'G11', 'T13', 'T0', 'T25', 'T38', 'R17']",4241,5541,7024,NA,C,False,33348,1,0.8999999999999999,8,2,True
919,./img/warblers_finalized/T8.jpg,"['T8', 'G18', 'G35', 'C16', 'R9', 'R26', 'R4', 'R38', 'C37']",26741,31059,32308,NA,T,False,33348,1,0.8999999999999999,8,2,True
920,./img/warblers_finalized/R13.jpg,"['R13', 'R31', 'R7', 'T35', 'C28', 'T20', 'T10', 'T25', 'R9']",19055,20174,21323,NA,R,False,33348,1,0.8999999999999999,8,2,True
921,./img/warblers_finalized/T26.jpg,"['T26', 'T11', 'T12', 'T5', 'T15', 'T14', 'T9', 'T38', 'T7']",1560,2478,4144,NA,T,True,33348,1,0.8999999999999999,8,2,True
922,./img/warblers_finalized/G27.jpg,"['G27', 'G9', 'G1', 'C0', 'C31', 'R29', 'C10', 'T0', 'C30']",43386,44554,47188,NA,G,False,33348,1,0.8999999999999999,8,2,True
923,./img/warblers_finalized/G23.jpg,"['G23', 'T3', 'T15', 'T1', 'C3', 'R7', 'C2', 'R5', 'C17']",9976,11625,13226,NA,G,False,33348,1,0.8999999999999999,8,2,True
924,./img/warblers_finalized/C35.jpg,"['C35', 'C16', 'C24', 'C38', 'C8', 'C10', 'C19', 'C13', 'C23']",5003,7353,8670,NA,C,True,33348,1,0.8999999999999999,8,2,True
925,./img/warblers_finalized/R18.jpg,"['R18', 'R18', 'R18', 'R17', 'T26', 'C26', 'R15', 'G30', 'T34']",28703,30937,32186,1,R,False,33348,1,0.8999999999999999,8,2,True
926,./img/warblers_finalized/T10.jpg,"['T10', 'G2', 'T17', 'R7', 'T39', 'C18', 'G10', 'G19', 'G27']",8077,50393,57376,NA,T,False,33348,1,0.8999999999999999,8,2,True
927,./img/warblers_finalized/R17.jpg,"['R17', 'R39', 'R18', 'R1', 'R33', 'R9', 'R25', 'R20', 'R30']",7490,14989,16523,NA,R,True,33348,1,0.8999999999999999,8,2,True
928,./img/warblers_finalized/C5.jpg,"['C5', 'T17', 'T12', 'R36', 'R11', 'G17', 'G8', 'T23', 'R16']",16872,124288,125687,NA,C,False,33348,1,0.8999999999999999,8,2,True
929,./img/warblers_finalized/G37.jpg,"['G37', 'G30', 'G5', 'G4', 'G8', 'T23', 'C3', 'T27', 'T4']",4292,35409,36443,NA,G,False,33348,1,0.8999999999999999,8,2,True
930,./img/warblers_finalized/C11.jpg,"['C11', 'C31', 'C39', 'T26', 'G0', 'G19', 'C9', 'C11', 'G33']",4891,6341,10624,0,C,False,33348,1,0.8999999999999999,8,2,True
931,./img/warblers_finalized/T31.jpg,"['T31', 'T14', 'T27', 'C38', 'R30', 'T29', 'C29', 'G30', 'C20']",3840,6990,8640,NA,T,False,33348,1,0.8999999999999999,8,2,True
932,./img/warblers_finalized/R4.jpg,"['R4', 'R4', 'R4', 'R14', 'R20', 'R31', 'R33', 'R1', 'R21']",4021,5371,8404,1,R,True,33348,1,0.8999999999999999,8,2,True
933,./img/warblers_finalized/R23.jpg,"['R23', 'C24', 'R7', 'T17', 'T20', 'T25', 'T4', 'C27', 'C2']",18325,20574,25491,NA,R,False,33348,1,0.8999999999999999,8,2,True
934,./img/warblers_finalized/C33.jpg,"['C33', 'C8', 'C26', 'C16', 'R15', 'T9', 'T23', 'R20', 'G36']",31820,33755,35037,NA,C,False,33348,1,0.8999999999999999,8,2,True
935,./img/warblers_finalized/C0.jpg,"['C0', 'C38', 'C14', 'C6', 'C10', 'C30', 'T4', 'R24', 'C28']",14174,18058,18842,NA,C,False,33348,1,0.8999999999999999,8,2,True
936,./img/warblers_finalized/C36.jpg,"['C36', 'C4', 'C17', 'R8', 'C5', 'R37', 'C11', 'R31', 'T11']",4408,8743,11842,NA,C,False,33348,1,0.8999999999999999,8,2,True
937,./img/warblers_finalized/C10.jpg,"['C10', 'C15', 'R17', 'T7', 'T26', 'G8', 'R2', 'T39', 'T30']",95806,114089,120740,NA,C,False,33348,1,0.8999999999999999,8,2,True
938,./img/warblers_finalized/T39.jpg,"['T39', 'T39', 'T39', 'R31', 'G21', 'C29', 'T13', 'R4', 'R33']",11093,12008,13075,1,T,False,33348,1,0.8999999999999999,8,2,True
939,./img/warblers_finalized/R31.jpg,"['R31', 'R32', 'R29', 'T16', 'T35', 'C11', 'C12', 'C14', 'G9']",6159,8960,10077,NA,R,False,33348,1,0.8999999999999999,8,2,True
940,./img/warblers_finalized/R19.jpg,"['R19', 'R30', 'R37', 'G27', 'C24', 'G24', 'C32', 'T39', 'T24']",2239,3406,4806,NA,R,False,33348,1,0.8999999999999999,8,2,True
941,./img/warblers_finalized/T18.jpg,"['T18', 'R22', 'T24', 'C19', 'C0', 'C13', 'G38', 'R30', 'T22']",2536,10554,11987,NA,T,False,33348,1,0.8999999999999999,8,2,True
942,./img/warblers_finalized/G16.jpg,"['G16', 'T21', 'T35', 'C34', 'R8', 'R9', 'R6', 'R15', 'R10']",23312,24280,25745,NA,G,False,33348,1,0.8999999999999999,8,2,True
943,./img/warblers_finalized/R38.jpg,"['R38', 'R11', 'R21', 'G35', 'G36', 'G33', 'T8', 'G6', 'C23']",10072,13406,14239,NA,R,False,33348,1,0.8999999999999999,8,2,True
944,./img/warblers_finalized/G9.jpg,"['G9', 'G7', 'G37', 'G16', 'G11', 'G10', 'G30', 'G28', 'G4']",8008,8808,9974,NA,G,True,33348,1,0.8999999999999999,8,2,True
945,./img/warblers_finalized/C39.jpg,"['C39', 'C36', 'R0', 'R24', 'T14', 'G15', 'G17', 'R10', 'T31']",8871,20053,20987,NA,C,False,33348,1,0.8999999999999999,8,2,True
946,./img/warblers_finalized/T29.jpg,"['T29', 'T17', 'G29', 'C17', 'R33', 'T24', 'R22', 'R17', 'R12']",3157,6341,8275,NA,T,False,33348,1,0.8999999999999999,8,2,True
947,./img/warblers_finalized/C17.jpg,"['C17', 'C31', 'C30', 'C34', 'C7', 'C35', 'C38', 'C28', 'C0']",2240,5574,6957,NA,C,True,33348,1,0.8999999999999999,8,2,True
948,./img/warblers_finalized/T16.jpg,"['T16', 'T26', 'T2', 'R23', 'C27', 'C20', 'G11', 'R21', 'T6']",1636,3535,4486,NA,T,False,33348,1,0.8999999999999999,8,2,True
949,./img/warblers_finalized/T28.jpg,"['T28', 'T27', 'T2', 'R0', 'C29', 'C22', 'G35', 'R26', 'G16']",22487,30820,32520,NA,T,False,33348,1,0.8999999999999999,8,2,True
950,./img/warblers_finalized/G11.jpg,"['G11', 'G2', 'G1', 'R15', 'C6', 'T3', 'R9', 'C3', 'C18']",3128,4195,5245,NA,G,False,33348,1,0.8999999999999999,8,2,True
951,./img/warblers_finalized/T34.jpg,"['T34', 'G27', 'G6', 'R23', 'R21', 'T19', 'R8', 'R22', 'C27']",4039,5806,7040,NA,T,False,33348,1,0.8999999999999999,8,2,True
952,./img/warblers_finalized/R5.jpg,"['R5', 'R32', 'R15', 'G15', 'C34', 'C3', 'G29', 'T23', 'C15']",4704,8504,9453,NA,R,False,33348,1,0.8999999999999999,8,2,True
953,./img/warblers_finalized/G10.jpg,"['G10', 'G1', 'G6', 'G30', 'R1', 'R21', 'C10', 'T4', 'T37']",2103,3538,10888,NA,G,False,33348,1,0.8999999999999999,8,2,True
954,./img/warblers_finalized/G3.jpg,"['G3', 'G3', 'G3', 'C0', 'T4', 'G28', 'T10', 'T20', 'T0']",5889,6621,7904,1,G,False,33348,1,0.8999999999999999,8,2,True
955,./img/warblers_finalized/R11.jpg,"['R11', 'R6', 'R28', 'C19', 'G8', 'G33', 'C11', 'G30', 'C16']",2139,3158,4390,NA,R,False,33348,1,0.8999999999999999,8,2,True
956,./img/warblers_finalized/R28.jpg,"['R28', 'R36', 'R0', 'G4', 'C9', 'T30', 'G1', 'T4', 'R21']",6160,7111,7978,NA,R,False,33348,1,0.8999999999999999,8,2,True
957,./img/warblers_finalized/R8.jpg,"['R8', 'R15', 'C31', 'T15', 'T24', 'G6', 'G23', 'T23', 'T32']",3853,5437,6754,NA,R,False,33348,1,0.8999999999999999,8,2,True
958,./img/warblers_finalized/R35.jpg,"['R35', 'R25', 'R32', 'R3', 'R26', 'R9', 'R27', 'R20', 'R22']",2555,5889,7522,NA,R,True,33348,1,0.8999999999999999,8,2,True
959,./img/warblers_finalized/C4.jpg,"['C4', 'C6', 'C7', 'C12', 'C18', 'C38', 'C23', 'C20', 'C27']",1596,3461,4711,NA,C,True,33348,1,0.8999999999999999,8,2,True
960,./img/warblers_finalized/R30.jpg,"['R30', 'R37', 'R39', 'R22', 'R6', 'R38', 'R1', 'R0', 'R2']",2909,6041,7475,NA,R,True,33348,1,0.8999999999999999,8,2,True
961,./img/warblers_finalized/C15.jpg,"['C15', 'C15', 'C19', 'G11', 'G18', 'C3', 'T14', 'G9', 'T7']",1510,8509,10176,1,C,False,33348,1,0.8999999999999999,8,2,True
962,./img/warblers_finalized/C34.jpg,"['C34', 'C34', 'C34', 'R32', 'R29', 'G27', 'R25', 'T24', 'T12']",4071,4555,5570,1,C,False,33348,1,0.8999999999999999,8,2,True
963,./img/warblers_finalized/G17.jpg,"['G17', 'G36', 'G10', 'G13', 'G19', 'G28', 'G0', 'G15', 'G33']",9040,12723,18439,NA,G,True,33348,1,0.8999999999999999,8,2,True
964,./img/warblers_finalized/T27.jpg,"['T27', 'T15', 'G15', 'G2', 'T13', 'G0', 'C27', 'C4', 'R30']",6242,8491,10143,NA,T,False,33348,1,0.8999999999999999,8,2,True
965,./img/warblers_finalized/C8.jpg,"['C8', 'C15', 'R15', 'R17', 'G38', 'T39', 'R16', 'T34', 'T24']",21574,24090,25257,NA,C,False,33348,1,0.8999999999999999,8,2,True
966,./img/warblers_finalized/T14.jpg,"['T14', 'R36', 'T3', 'G5', 'C21', 'C20', 'T19', 'T0', 'T9']",3308,3793,4875,NA,T,False,33348,1,0.8999999999999999,8,2,True
967,./img/warblers_finalized/R14.jpg,"['R14', 'R33', 'R4', 'C38', 'T1', 'T30', 'G28', 'R6', 'T24']",3656,5656,7172,NA,R,False,33348,1,0.8999999999999999,8,2,True
968,./img/warblers_finalized/C21.jpg,"['C21', 'C30', 'C14', 'C2', 'C17', 'C26', 'C15', 'C18', 'C16']",8926,30126,31225,NA,C,True,33348,1,0.8999999999999999,8,2,True
969,./img/warblers_finalized/C18.jpg,"['C18', 'C19', 'C16', 'R1', 'C8', 'G32', 'R31', 'R0', 'T15']",2910,3842,7559,NA,C,False,33348,1,0.8999999999999999,8,2,True
970,./img/warblers_finalized/G28.jpg,"['G28', 'G0', 'T9', 'C29', 'C26', 'R0', 'C28', 'C31', 'C4']",4422,9423,10807,NA,G,False,33348,1,0.8999999999999999,8,2,True
971,./img/warblers_finalized/C6.jpg,"['C6', 'C13', 'C9', 'G14', 'G36', 'G23', 'G1', 'T16', 'T22']",20240,22140,23473,NA,C,False,33348,1,0.8999999999999999,8,2,True
972,./img/warblers_finalized/T1.jpg,"['T1', 'G39', 'G3', 'R12', 'R11', 'C16', 'T29', 'C39', 'R23']",7139,7958,9239,NA,T,False,33348,1,0.8999999999999999,8,2,True
973,./img/warblers_finalized/T3.jpg,"['T3', 'T37', 'T19', 'R17', 'C14', 'G4', 'R9', 'C6', 'G28']",5434,12850,14235,NA,T,False,33348,1,0.8999999999999999,8,2,True
974,./img/warblers_finalized/T19.jpg,"['T19', 'G15', 'G10', 'R1', 'R23', 'R16', 'R33', 'G20', 'C20']",9993,12410,13675,NA,T,False,33348,1,0.8999999999999999,8,2,True
